State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],State - Pos - Accel Integrated [m],State - Velo - Accel Integrated [m/s],State - Baro Correction Altitude Delta [m],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
53.289,3,0,1.931,-4.379,7618.162,0.743,-4.344,161.759,-0.737,-2.597,14.571,0.000,22.000,0.0116870,8769.827,9144.000,0.599,6.729,-7488.464,-182.572,164.452,324.947,-41.065,8621.761,7738.252,14.783,-0.021,1.037,0.010,0.007,0.015,0.000,0.000,0.000,-0.118,-0.654,-0.259,0.701,0.0000000,0.0000000,7752.915,0.000,0.000,0.000,0,00:00:00,-325675,0.000,7752.915,32498.682,-41.060,196.600,0.000,1.023,-14.927,-0.018,-0.012,0.013,-0.007,0.000,0.000
53.390,3,0,1.810,-4.369,7630.073,0.580,-4.412,159.861,-0.658,-2.977,14.503,0.000,22.000,0.0116870,8732.433,9144.000,0.594,6.760,-7506.576,-181.122,154.722,324.042,-41.188,8640.696,7757.187,14.789,-0.042,0.946,-0.059,0.120,-0.185,0.000,0.000,0.000,-0.112,-0.650,-0.269,0.702,0.0000000,0.0000000,7771.867,0.000,0.000,0.000,0,00:00:00,-325675,0.000,7771.867,32403.459,-41.189,195.142,0.000,1.032,-14.806,-0.008,-0.002,-0.010,-0.005,0.000,0.000
53.491,3,0,1.686,-4.365,7643.736,0.423,-4.464,159.406,-0.669,-2.811,14.398,0.000,22.000,0.0116870,8718.595,9144.000,0.590,7.500,-7524.544,-179.682,147.503,323.166,-41.308,8659.064,7775.555,14.643,-0.066,1.117,0.078,0.062,0.099,0.000,0.000,0.000,-0.112,-0.648,-0.263,0.706,0.0000000,0.0000000,7790.672,0.000,0.000,0.000,0,00:00:00,-325675,0.000,7790.672,32317.314,-41.307,193.694,0.000,1.021,-14.809,0.051,-0.002,-0.003,-0.014,0.000,0.000
53.592,3,0,1.560,-4.366,7658.759,0.284,-4.513,159.986,-0.553,-2.777,14.253,0.000,22.000,0.0116870,8725.796,9144.000,0.585,7.765,-7542.370,-178.257,142.775,322.265,-41.431,8677.988,7794.479,14.501,-0.093,0.937,0.238,-0.054,0.077,0.000,0.000,0.000,-0.107,-0.653,-0.252,0.707,0.0000000,0.0000000,7809.331,0.000,0.000,0.000,0,00:00:00,-320345,0.000,7809.331,32228.889,-41.428,192.255,0.000,1.061,-14.597,0.032,0.014,0.009,-0.017,0.000,0.000
53.693,3,0,1.433,-4.370,7675.005,0.141,-4.518,161.428,-0.669,-2.342,14.167,0.000,21.000,0.0116870,8754.360,9144.000,0.581,7.213,-7560.054,-176.840,137.874,321.387,-41.551,8696.479,7812.969,14.342,0.039,0.981,0.034,-0.178,0.118,0.000,0.000,0.000,-0.112,-0.659,-0.246,0.702,0.0000000,0.0000000,7827.847,0.000,0.000,0.000,0,00:00:00,-298931,0.000,7827.847,32136.865,-41.554,190.838,0.000,1.044,-14.396,-0.038,0.003,0.017,-0.002,0.000,0.000
53.794,3,0,1.305,-4.373,7692.645,-0.003,-4.521,163.765,-0.735,-2.330,13.774,0.000,19.000,0.0116870,8800.581,9144.000,0.577,6.177,-7577.600,-175.462,130.922,320.517,-41.670,8714.841,7831.332,13.947,0.027,1.077,0.013,0.054,-0.054,0.000,0.000,0.000,-0.109,-0.657,-0.248,0.704,0.0000000,0.0000000,7846.223,0.000,0.000,0.000,0,00:00:00,-274877,0.000,7846.223,32054.490,-41.667,189.454,0.000,0.964,-14.019,0.003,0.006,-0.004,0.006,0.000,0.000
53.895,3,0,1.176,-4.377,7711.618,-0.130,-4.538,166.892,-0.637,-2.478,13.469,0.000,17.000,0.0116870,8854.155,9144.000,0.572,6.466,-7595.012,-174.115,123.007,319.676,-41.786,8732.638,7849.128,13.684,-0.067,0.841,0.023,-0.034,-0.025,0.000,0.000,0.000,-0.107,-0.659,-0.248,0.702,0.0000000,0.0000000,7864.462,0.000,0.000,0.000,0,00:00:00,-250801,0.000,7864.462,31967.635,-41.786,188.102,0.000,0.922,-13.831,0.007,0.006,-0.007,0.004,0.000,0.000
53.996,3,0,1.048,-4.381,7731.916,-0.264,-4.534,170.732,-0.775,-2.262,13.051,0.000,15.000,0.0116870,8922.687,9144.000,0.568,6.251,-7612.293,-172.810,114.582,318.823,-41.904,8750.720,7867.211,13.233,0.056,0.965,0.015,-0.040,-0.060,0.000,0.000,0.000,-0.105,-0.661,-0.249,0.700,0.0000000,0.0000000,7882.569,0.000,0.000,0.000,0,00:00:00,-226693,0.000,7882.569,31882.572,-41.903,186.782,0.000,1.034,-13.481,-0.079,0.008,0.012,-0.005,0.000,0.000
54.097,3,0,0.919,-4.387,7753.843,-0.405,-4.568,175.472,-0.910,-2.647,12.775,0.000,12.000,0.0116870,9009.082,9144.000,0.564,6.010,-7629.446,-171.533,102.950,317.980,-42.020,8768.628,7885.119,13.052,-0.103,0.822,-0.175,-0.034,-0.230,0.000,0.000,0.000,-0.104,-0.661,-0.263,0.695,0.0000000,0.0000000,7900.548,0.000,0.000,0.000,0,00:00:00,-202577,0.000,7900.548,31800.207,-42.017,185.506,0.000,0.964,-12.988,-0.014,0.024,-0.002,-0.010,0.000,0.000
54.198,3,0,0.789,-4.393,7777.144,-0.562,-4.576,180.861,-1.140,-2.385,12.570,5.000,10.000,0.0116870,9106.159,9144.000,0.560,6.013,-7646.474,-170.276,91.865,317.148,-42.135,8786.350,7902.841,12.808,-0.113,0.961,0.064,-0.131,0.062,0.000,0.000,0.000,-0.106,-0.666,-0.258,0.692,0.0000000,0.0000000,7918.400,0.000,0.000,0.000,0,00:00:00,-178424,0.000,7918.400,31714.416,-42.136,184.259,0.000,1.142,-12.744,-0.005,0.002,-0.003,0.002,0.000,0.000
54.299,3,0,0.655,-4.400,7801.702,-0.731,-4.574,186.745,-1.337,-2.290,12.171,20.000,8.000,0.0116870,9221.279,9144.000,0.556,5.206,-7663.379,-169.059,80.673,316.315,-42.251,8804.104,7920.595,12.416,-0.128,0.997,-0.043,-0.116,-0.069,0.000,0.000,0.000,-0.107,-0.670,-0.261,0.687,0.0000000,0.0000000,7936.130,0.000,0.000,0.000,0,00:00:00,-166626,0.000,7936.130,31627.084,-42.257,183.042,0.000,1.090,-12.437,-0.005,-0.005,-0.001,-0.008,0.000,0.000
54.400,3,0,0.520,-4.406,7826.983,-0.886,-4.581,192.719,-1.261,-2.391,12.120,40.000,7.000,0.0116870,9340.829,9144.000,0.552,4.602,-7680.164,-167.847,72.191,315.493,-42.365,8821.687,7938.178,12.366,-0.196,1.113,0.120,0.188,0.018,0.000,0.000,0.000,-0.101,-0.665,-0.257,0.694,0.0000000,0.0000000,7953.737,0.000,0.000,0.000,0,00:00:00,-166673,0.000,7953.737,31544.338,-42.372,181.841,0.000,0.978,-12.273,0.086,-0.005,0.002,-0.001,0.000,0.000
54.501,3,0,0.384,-4.412,7852.163,-1.009,-4.596,198.145,-1.012,-2.467,11.891,65.000,7.000,0.0116870,9450.229,9144.000,0.549,5.519,-7696.830,-166.658,68.573,314.687,-42.477,8838.945,7955.436,12.158,0.002,0.839,-0.154,0.003,-0.164,0.000,0.000,0.000,-0.101,-0.663,-0.268,0.691,0.0000000,0.0000000,7971.222,0.000,0.000,0.000,0,00:00:00,-166673,0.000,7971.222,31471.088,-42.474,180.644,0.000,0.964,-12.224,-0.037,-0.010,-0.000,-0.006,0.000,0.000
54.602,3,0,0.249,-4.419,7876.833,-1.149,-4.613,202.794,-1.251,-2.491,12.034,65.000,7.000,0.0116870,9556.145,9144.000,0.545,5.723,-7713.375,-165.454,67.766,313.879,-42.590,8856.301,7972.792,12.292,-0.027,1.217,-0.058,0.138,-0.071,0.000,0.000,0.000,-0.098,-0.658,-0.273,0.695,0.0000000,0.0000000,7988.585,0.000,0.000,0.000,0,00:00:00,-166673,0.000,7988.585,31390.719,-42.586,179.452,0.000,0.983,-12.177,-0.054,0.004,-0.001,-0.011,0.000,0.000
54.703,3,0,0.115,-4.427,7900.805,-1.272,-4.616,206.562,-1.160,-2.357,11.930,65.000,7.000,0.0116870,9646.499,9144.000,0.541,6.569,-7729.801,-164.261,68.465,313.065,-42.704,8873.823,7990.314,12.155,-0.041,1.215,0.145,0.017,0.137,0.000,0.000,0.000,-0.098,-0.659,-0.264,0.698,0.0000000,0.0000000,8005.827,0.000,0.000,0.000,0,00:00:00,-166673,0.000,8005.827,31304.264,-42.707,178.265,0.000,1.010,-12.037,-0.053,-0.007,-0.003,-0.005,0.000,0.000
54.804,3,0,-0.016,-4.434,7923.932,-1.366,-4.626,209.412,-0.939,-2.429,11.934,65.000,7.000,0.0116870,9729.562,9144.000,0.537,6.484,-7746.108,-163.068,69.847,312.277,-42.815,8890.800,8007.291,12.164,-0.056,1.117,0.063,0.106,0.058,0.000,0.000,0.000,-0.096,-0.656,-0.260,0.702,0.0000000,0.0000000,8022.947,0.000,0.000,0.000,0,00:00:00,-171739,0.000,8022.947,31225.807,-42.817,177.081,0.000,1.063,-12.042,0.088,0.005,0.016,-0.014,0.000,0.000
54.905,3,0,-0.143,-4.441,7946.230,-1.434,-4.626,211.414,-0.751,-2.340,11.774,65.000,7.000,0.0116870,9793.582,9144.000,0.533,7.000,-7762.297,-161.890,71.395,311.490,-42.925,8907.806,8024.297,11.982,0.067,1.044,-0.033,0.057,0.007,0.000,0.000,0.000,-0.097,-0.653,-0.261,0.704,0.0000000,0.0000000,8039.947,0.000,0.000,0.000,0,00:00:00,-193108,0.000,8039.947,31149.855,-42.924,175.902,0.000,0.957,-12.040,0.062,-0.009,0.011,-0.003,0.000,0.000
55.006,3,0,-0.263,-4.448,7964.187,-1.489,-4.628,210.021,-0.686,-2.364,11.773,65.000,9.000,0.0116870,9823.094,9144.000,0.530,7.357,-7778.369,-160.713,81.314,311.490,-42.925,8907.806,8024.297,11.982,0.067,1.044,-0.033,0.057,0.007,0.000,0.000,0.000,-0.097,-0.651,-0.262,0.706,0.0000000,0.0000000,8039.947,0.000,0.000,0.000,0,00:00:00,-217261,0.000,8039.947,31149.855,-42.924,175.902,0.000,0.957,-12.040,0.062,-0.009,0.011,-0.003,0.000,0.000
55.107,3,0,-0.377,-4.454,7977.006,-1.532,-4.633,204.895,-0.621,-2.388,11.772,65.000,12.000,0.0116870,9787.006,9144.000,0.526,7.713,-7794.322,-159.536,99.149,311.490,-42.925,8907.806,8024.297,11.982,0.067,1.044,-0.033,0.057,0.007,0.000,0.000,0.000,-0.098,-0.648,-0.263,0.708,0.0000000,0.0000000,8039.947,0.000,0.000,0.000,0,00:00:00,-241555,0.000,8039.947,31149.855,-42.924,175.902,0.000,0.957,-12.040,0.062,-0.009,0.011,-0.003,0.000,0.000
55.208,3,0,-0.484,-4.461,7992.342,-1.587,-4.650,202.099,-0.795,-2.510,12.430,65.000,14.000,0.0116870,9704.274,9144.000,0.522,8.070,-7810.151,-158.293,115.181,309.186,-43.250,8957.769,8074.260,12.658,0.023,1.105,-0.125,-0.098,-0.021,0.000,0.000,0.000,-0.103,-0.650,-0.268,0.704,0.0000000,0.0000000,8090.193,0.000,0.000,0.000,0,00:00:00,-265798,0.000,8090.193,30919.377,-43.249,172.243,0.000,1.059,-12.681,-0.021,0.007,-0.009,0.003,0.000,0.000
55.309,3,0,-0.587,-4.468,8003.107,-1.647,-4.660,196.100,-0.907,-2.456,12.433,65.000,16.000,0.0116870,9667.013,9144.000,0.518,7.668,-7825.856,-157.050,130.733,309.186,-43.250,8957.769,8074.260,12.658,0.023,1.105,-0.125,-0.098,-0.021,0.000,0.000,0.000,-0.108,-0.652,-0.272,0.700,0.0000000,0.0000000,8090.193,0.000,0.000,0.000,0,00:00:00,-290021,0.000,8090.193,30919.377,-43.249,172.243,0.000,1.059,-12.681,-0.021,0.007,-0.009,0.003,0.000,0.000
55.410,3,0,-0.686,-4.477,8014.165,-1.736,-4.705,190.798,-1.243,-2.792,12.703,65.000,19.000,0.0116870,9576.074,9144.000,0.514,7.265,-7841.434,-155.779,146.887,307.685,-43.463,8990.489,8106.980,13.017,-0.166,1.109,-0.060,-0.112,-0.166,0.000,0.000,0.000,-0.106,-0.656,-0.279,0.693,0.0000000,0.0000000,8123.045,0.000,0.000,0.000,0,00:00:00,-314312,0.000,8123.045,30766.912,-43.465,169.713,0.000,0.972,-13.045,-0.013,-0.006,0.008,-0.010,0.000,0.000
55.511,3,0,-0.784,-4.489,8023.703,-1.796,-4.736,184.780,-1.004,-2.669,12.896,65.000,21.000,0.0116870,9507.337,9144.000,0.510,6.711,-7856.883,-154.490,159.367,306.955,-43.567,9006.464,8122.955,13.162,0.008,1.095,0.144,0.080,0.084,0.000,0.000,0.000,-0.103,-0.655,-0.272,0.698,0.0000000,0.0000000,8139.272,0.000,0.000,0.000,0,00:00:00,-338513,0.000,8139.272,30695.250,-43.567,168.424,0.000,1.059,-13.209,0.086,-0.003,-0.017,-0.007,0.000,0.000
55.612,3,0,-0.876,-4.503,8030.117,-1.837,-4.763,176.884,-0.866,-2.643,12.912,65.000,23.000,0.0116870,9425.989,9144.000,0.506,6.977,-7872.203,-153.199,168.390,306.955,-43.567,9006.464,8122.955,13.162,0.008,1.095,0.144,0.080,0.084,0.000,0.000,0.000,-0.099,-0.653,-0.265,0.702,0.0000000,0.0000000,8139.272,0.000,0.000,0.000,0,00:00:00,-362824,0.000,8139.272,30695.250,-43.567,168.424,0.000,1.059,-13.209,0.086,-0.003,-0.017,-0.007,0.000,0.000
55.713,3,0,-0.964,-4.518,8038.771,-1.882,-4.807,171.276,-0.954,-2.812,13.119,65.000,25.000,0.0116870,9321.987,9144.000,0.501,7.249,-7887.392,-151.887,173.110,305.495,-43.775,9038.460,8154.951,13.400,-0.143,1.158,-0.106,0.032,-0.003,0.000,0.000,0.000,-0.103,-0.651,-0.268,0.703,0.0000000,0.0000000,8171.322,0.000,0.000,0.000,0,00:00:00,-387106,0.000,8171.322,30552.311,-43.771,165.812,0.000,1.056,-13.468,0.075,-0.017,0.009,0.001,0.000,0.000
55.814,3,0,-1.047,-4.535,8047.143,-1.895,-4.831,165.886,-0.675,-2.619,13.160,65.000,28.000,0.0116870,9248.360,9144.000,0.497,7.554,-7902.449,-150.571,178.866,304.773,-43.878,9054.339,8170.830,13.390,0.136,1.091,-0.002,0.055,0.024,0.000,0.000,0.000,-0.103,-0.649,-0.268,0.705,0.0000000,0.0000000,8187.142,0.000,0.000,0.000,0,00:00:00,-411367,0.000,8187.142,30479.305,-43.875,164.482,0.000,1.088,-13.637,0.017,-0.018,-0.001,0.009,0.000,0.000
55.915,3,0,-1.120,-4.554,8055.628,-1.863,-4.891,161.009,-0.275,-2.991,13.388,40.000,30.000,0.0116870,9184.493,9144.000,0.493,7.864,-7917.372,-149.232,182.180,304.055,-43.981,9070.165,8186.656,13.699,0.078,0.773,0.063,0.130,0.001,0.000,0.000,0.000,-0.099,-0.645,-0.266,0.709,0.0000000,0.0000000,8202.824,0.000,0.000,0.000,0,00:00:00,-435760,0.000,8202.824,30404.725,-43.982,163.143,0.000,1.017,-13.757,-0.029,0.008,0.003,0.010,0.000,0.000
56.016,3,0,-1.185,-4.577,8064.371,-1.856,-4.951,156.698,-0.557,-2.993,13.451,25.000,32.000,0.0116870,9127.362,9144.000,0.489,8.517,-7932.161,-147.887,183.983,303.369,-44.079,9085.308,8201.799,13.760,0.015,0.924,-0.093,-0.073,-0.056,0.000,0.000,0.000,-0.101,-0.647,-0.271,0.706,0.0000000,0.0000000,8218.367,0.000,0.000,0.000,0,00:00:00,-448429,0.000,8218.367,30337.186,-44.079,161.797,0.000,1.086,-13.761,-0.019,-0.000,-0.001,0.022,0.000,0.000
56.117,3,0,-1.245,-4.602,8073.573,-1.880,-4.982,153.066,-0.886,-2.730,13.557,15.000,34.000,0.0116870,9084.049,9144.000,0.484,8.219,-7946.814,-146.531,184.957,302.661,-44.181,9100.974,8217.465,13.812,0.095,1.113,0.105,-0.172,0.004,0.000,0.000,0.000,-0.100,-0.654,-0.267,0.701,0.0000000,0.0000000,8233.771,0.000,0.000,0.000,0,00:00:00,-448361,0.000,8233.771,30264.410,-44.184,160.444,0.000,0.978,-13.838,-0.050,-0.008,-0.009,-0.001,0.000,0.000
56.218,3,0,-1.301,-4.627,8083.700,-1.905,-5.014,150.399,-0.934,-2.756,13.552,10.000,34.000,0.0116870,9058.504,9144.000,0.480,7.131,-7961.331,-145.176,182.053,301.977,-44.280,9116.122,8232.613,13.821,0.032,1.049,-0.081,-0.067,0.005,0.000,0.000,0.000,-0.104,-0.655,-0.269,0.698,0.0000000,0.0000000,8249.037,0.000,0.000,0.000,0,00:00:00,-448361,0.000,8249.037,30201.248,-44.275,159.100,0.000,1.035,-13.840,0.029,0.009,0.004,-0.001,0.000,0.000
56.319,3,0,-1.354,-4.653,8094.882,-1.922,-5.041,148.718,-0.884,-2.706,13.524,0.000,34.000,0.0116870,9040.781,9144.000,0.476,6.852,-7975.714,-143.823,177.778,301.300,-44.378,9131.149,8247.640,13.790,-0.061,0.913,-0.063,-0.083,0.108,0.000,0.000,0.000,-0.111,-0.657,-0.267,0.697,0.0000000,0.0000000,8264.166,0.000,0.000,0.000,0,00:00:00,-448361,0.000,8264.166,30128.074,-44.380,157.764,0.000,1.057,-13.799,-0.038,-0.004,0.008,0.002,0.000,0.000
56.420,3,0,-1.404,-4.679,8107.034,-1.940,-5.064,147.869,-0.918,-2.697,13.310,0.000,34.000,0.0116870,9035.344,9144.000,0.471,6.462,-7989.963,-142.492,173.605,300.626,-44.475,9146.137,8262.628,13.589,-0.157,0.761,0.052,-0.120,0.035,0.000,0.000,0.000,-0.112,-0.662,-0.263,0.693,0.0000000,0.0000000,8279.158,0.000,0.000,0.000,0,00:00:00,-448361,0.000,8279.158,30061.178,-44.477,156.436,0.000,1.001,-13.557,0.044,-0.004,0.003,0.001,0.000,0.000
56.521,3,0,-1.452,-4.703,8119.907,-1.996,-5.058,147.621,-1.312,-2.411,13.294,0.000,34.000,0.0116870,9041.024,9144.000,0.467,5.729,-8004.079,-141.163,170.246,299.977,-44.569,9160.595,8277.086,13.537,-0.155,1.001,-0.085,-0.177,0.017,0.000,0.000,0.000,-0.117,-0.666,-0.264,0.687,0.0000000,0.0000000,8294.015,0.000,0.000,0.000,0,00:00:00,-442099,0.000,8294.015,29995.463,-44.572,155.115,0.000,0.978,-13.531,-0.000,-0.006,-0.009,-0.003,0.000,0.000
56.622,3,0,-1.500,-4.724,8133.631,-2.028,-5.051,148.017,-1.112,-2.418,13.193,5.000,33.000,0.0116870,9056.387,9144.000,0.463,4.828,-8018.064,-139.844,166.199,299.302,-44.667,9175.648,8292.139,13.421,-0.196,0.982,0.034,0.121,0.091,0.000,0.000,0.000,-0.118,-0.662,-0.261,0.693,0.0000000,0.0000000,8308.738,0.000,0.000,0.000,0,00:00:00,-419947,0.000,8308.738,29928.426,-44.670,153.810,0.000,1.068,-13.426,-0.010,-0.009,-0.012,-0.000,0.000,0.000
56.723,3,0,-1.547,-4.742,8148.334,-2.062,-5.018,149.083,-1.146,-2.164,12.863,10.000,31.000,0.0116870,9077.436,9144.000,0.459,5.474,-8031.919,-138.557,160.516,298.640,-44.763,9190.447,8306.938,13.058,0.072,0.974,-0.006,-0.103,-0.102,0.000,0.000,0.000,-0.116,-0.666,-0.264,0.688,0.0000000,0.0000000,8323.329,0.000,0.000,0.000,0,00:00:00,-395876,0.000,8323.329,29866.662,-44.759,152.526,0.000,1.009,-13.225,0.133,0.010,-0.013,0.008,0.000,0.000
56.824,3,0,-1.594,-4.753,8163.920,-2.145,-4.965,150.723,-1.658,-1.977,12.808,15.000,29.000,0.0116870,9110.889,9144.000,0.454,4.901,-8045.647,-137.277,154.264,298.011,-44.855,9204.536,8321.027,13.005,-0.051,1.253,-0.017,-0.192,0.000,0.000,0.000,0.000,-0.119,-0.673,-0.263,0.681,0.0000000,0.0000000,8337.791,0.000,0.000,0.000,0,00:00:00,-371758,0.000,8337.791,29798.598,-44.858,151.263,0.000,1.031,-12.975,0.024,-0.011,0.011,0.011,0.000,0.000
56.925,3,0,-1.644,-4.759,8180.611,-2.212,-4.913,153.014,-1.529,-1.982,12.290,35.000,26.000,0.0116870,9155.992,9144.000,0.450,3.841,-8059.252,-136.048,146.020,297.377,-44.947,9218.758,8335.249,12.495,-0.044,1.092,-0.045,-0.010,-0.039,0.000,0.000,0.000,-0.119,-0.673,-0.266,0.680,0.0000000,0.0000000,8352.126,0.000,0.000,0.000,0,00:00:00,-360664,0.000,8352.126,29739.631,-44.944,150.027,0.000,1.031,-12.698,0.049,-0.015,-0.005,-0.004,0.000,0.000
57.026,3,0,-1.694,-4.760,8197.933,-2.262,-4.877,155.628,-1.391,-2.150,12.540,50.000,25.000,0.0116870,9202.337,9144.000,0.446,3.833,-8072.731,-134.794,140.625,296.737,-45.041,9233.139,8349.630,12.744,0.037,1.184,-0.255,0.220,-0.099,0.000,0.000,0.000,-0.122,-0.662,-0.279,0.685,0.0000000,0.0000000,8366.336,0.000,0.000,0.000,0,00:00:00,-360731,0.000,8366.336,29674.422,-45.040,148.803,0.000,1.097,-12.660,-0.065,-0.013,-0.015,0.012,0.000,0.000
